target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,endpoint,pseudo_target_statistic,empirical_p_plus1_leave_one_out,randomized_tie_rank_p,p_value_direction,n_reference_profiles_including_pseudo_target,calibration_note
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000019144,PHLDB1,recurrent_loss,0.3,0.15,0.11012301227310672,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000082996,RNF13,recurrent_loss,0.1,0.3,0.2864498795941472,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000090238,YPEL3,recurrent_loss,0.1,0.3,0.2968429105647374,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000090372,STRN4,recurrent_loss,0,1,0.9682388429762796,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000099864,PALM,recurrent_loss,0.9,0.025,0.02028704560943879,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000102038,SMARCA1,recurrent_loss,0.4,0.1,0.05320499847875908,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000104812,GYS1,recurrent_loss,0,1,0.31800208874046804,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000106723,SPIN1,recurrent_loss,0,1,0.36723456422332673,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000108509,CAMTA2,recurrent_loss,0.3,0.15,0.11715871669584885,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000108799,EZH1,recurrent_loss,0.4,0.1,0.053193418181035665,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000112983,BRD8,recurrent_loss,0,1,0.3972238131565973,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000115685,PPP1R7,recurrent_loss,0,1,0.6386476804269478,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000115866,DARS1,recurrent_loss,0,1,0.9989739224081859,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000119669,IRF2BPL,recurrent_loss,0.2,0.175,0.15975011248374357,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000124181,PLCG1,recurrent_loss,0,1,0.39842678918503227,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000124207,CSE1L,recurrent_loss,0,1,0.8703849751502275,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000126457,PRMT1,recurrent_loss,0,1,0.5242578965146094,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000131669,NINJ1,recurrent_loss,0,1,0.981688141869381,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000132153,DHX30,recurrent_loss,0,1,0.8287769813556224,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000138363,ATIC,recurrent_loss,0,1,0.59656106014736,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000138385,SSB,recurrent_loss,0.1,0.3,0.1834216973336879,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000141985,SH3GL1,recurrent_loss,0,1,0.30727905749809,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000143862,ARL8A,recurrent_loss,0,1,0.9246016753604636,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000146834,MEPCE,recurrent_loss,0,1,0.4672457000007853,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000149187,CELF1,recurrent_loss,0,1,0.5565089588286355,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000151348,EXT2,recurrent_loss,0,1,0.7473454967373983,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000156860,FBRS,recurrent_loss,0,1,0.7642174758482725,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000163930,BAP1,recurrent_loss,0,1,0.8984899661969393,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000166197,NOLC1,recurrent_loss,0,1,0.4067529612686485,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000168958,MFF,recurrent_loss,0,1,0.8205373217817395,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000169439,SDC2,recurrent_loss,0.6,0.05,0.030396570981247352,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000177889,UBE2N,recurrent_loss,0,1,0.7814022476552054,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000180398,MCFD2,recurrent_loss,0,1,0.6400362339802086,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000183020,AP2A2,recurrent_loss,0,1,0.8554191812872887,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000186660,ZFP91,recurrent_loss,0.1,0.3,0.26886527925380505,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000186815,TPCN1,recurrent_loss,0.1,0.3,0.25234560754033736,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000196365,LONP1,recurrent_loss,0,1,0.9165939621860162,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000196704,AMZ2,recurrent_loss,0,1,0.474037728831172,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000198612,COPS8,recurrent_loss,0,1,0.6401741855544969,upper,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000004487,KDM1A,negative_median,0.41468854256149745,0.9,0.8801572328666225,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000019144,PHLDB1,negative_median,-0.522058607897599,0.125,0.12480243138852529,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000082996,RNF13,negative_median,-0.07206980693291874,0.3,0.2842809067748021,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000090238,YPEL3,negative_median,-0.23184517827028525,0.175,0.1713101916364394,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000090372,STRN4,negative_median,0.35786973701651364,0.775,0.7654369145864621,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000099864,PALM,negative_median,-1.4369962391041038,0.025,0.001935458113439381,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000102038,SMARCA1,negative_median,-0.5288756750945905,0.075,0.055320196924731134,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000104812,GYS1,negative_median,0.21375725783052227,0.7,0.6936580615292769,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000106723,SPIN1,negative_median,-0.09905057115473043,0.275,0.2582941754895728,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000108509,CAMTA2,negative_median,-0.44461270094898847,0.15,0.1410843920719344,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000108799,EZH1,negative_median,-0.5237930354424962,0.1,0.08310251931543462,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000112983,BRD8,negative_median,0.07029505998753492,0.45,0.42740712606464515,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000115685,PPP1R7,negative_median,-0.02391995279719111,0.35,0.3355824184953235,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000115866,DARS1,negative_median,0.410601143546538,0.875,0.8589546938834246,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000119669,IRF2BPL,negative_median,-0.19192721536145582,0.225,0.21331167824100702,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000124181,PLCG1,negative_median,0.28476932457455073,0.725,0.7231402650300879,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000124207,CSE1L,negative_median,0.765892067247175,0.975,0.9744224722264334,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000126457,PRMT1,negative_median,0.36246826479968147,0.8,0.7977466726035345,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000131669,NINJ1,negative_median,-0.004565865862726736,0.4,0.3895300341246184,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000132153,DHX30,negative_median,0.11520185175810724,0.525,0.511429707473144,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000138363,ATIC,negative_median,0.8825721928982754,1,0.9844804581603966,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000138385,SSB,negative_median,0.2920805866102154,0.75,0.7455534323002212,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000141985,SH3GL1,negative_median,0.561346317677023,0.925,0.9184932126838248,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000143862,ARL8A,negative_median,0.08539095373546843,0.475,0.46546664999914356,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000146834,MEPCE,negative_median,0.15656794112397887,0.575,0.5547575432574376,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000149187,CELF1,negative_median,0.1660610132083203,0.6,0.5940417715406511,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000151348,EXT2,negative_median,0.18006229890556852,0.625,0.6143312572559807,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000156860,FBRS,negative_median,0.21027061184770085,0.675,0.6648999701719731,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000163930,BAP1,negative_median,0.05200868461636268,0.425,0.4098563519481104,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000166197,NOLC1,negative_median,0.6057059646309672,0.95,0.9291449943033513,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000168958,MFF,negative_median,-0.015515308663938878,0.375,0.36171386900241487,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000169439,SDC2,negative_median,-0.6290266876675947,0.05,0.04071229536202736,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000177889,UBE2N,negative_median,0.19737485162088145,0.65,0.6405806415423285,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000180398,MCFD2,negative_median,-0.054210405930068914,0.325,0.3194452615338378,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000183020,AP2A2,negative_median,-0.2191383261448934,0.2,0.19331584534374996,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000186660,ZFP91,negative_median,0.10544214430919788,0.5,0.48506590941688044,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000186815,TPCN1,negative_median,-0.12815387970858935,0.25,0.23574810464051552,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000196365,LONP1,negative_median,0.36757343074586624,0.825,0.8213822260615415,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
MAOB,0.8,10,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,ENSG00000196704,AMZ2,negative_median,0.4097588836373739,0.85,0.8265157702961006,lower,40,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
