target_gene,context,logFC,constituent_cancers,n_constituent_cancers,record_type
MAOB,esophagus,0.45950418780586016,ESCA,1,background_organ_value
MAOB,lung,0.9245637472426708,LUAD;LUSC,2,background_organ_value
MAOB,kidney,0.03322684791471766,KIRC;KIRP,2,background_organ_value
MAOB,breast,0.2352542250821732,BRCA,1,background_organ_value
MAOB,colon,0.5140368588342723,COAD,1,background_organ_value
MAOB,kidney,0.6814263181693145,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.07251515731998891,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.3332654739419295,PRAD,1,background_organ_value
MAOB,liver,0.8213899912216233,LIHC,1,background_organ_value
MAOB,liver,0.5476168562129362,LIHC,1,background_organ_value
MAOB,breast,0.08812889273926895,BRCA,1,background_organ_value
MAOB,breast,0.9714843986042644,BRCA,1,background_organ_value
MAOB,kidney,-0.3950319672579891,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.1294858699974303,LIHC,1,background_organ_value
MAOB,breast,0.6150884741257711,BRCA,1,background_organ_value
MAOB,colon,0.04565732370705439,COAD,1,background_organ_value
MAOB,kidney,-0.2747587172116403,KICH,1,background_organ_value
MAOB,colon,-1.3023274139876673,COAD,1,background_organ_value
MAOB,stomach,-0.9874198751863296,STAD,1,background_organ_value
MAOB,colon,-0.5296618234617365,COAD,1,background_organ_value
MAOB,esophagus,-0.5394916308798149,ESCA,1,background_organ_value
MAOB,kidney,-0.2400643775019424,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,-0.8512748270049745,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.2114693522146155,PRAD,1,background_organ_value
MAOB,stomach,-0.04604274915624477,STAD,1,background_organ_value
MAOB,liver,0.3092321383800831,LIHC,1,background_organ_value
MAOB,kidney,0.10738320670407812,KICH;KIRC;KIRP,3,background_organ_value
MAOB,stomach,0.27532638315354485,STAD,1,background_organ_value
MAOB,breast,0.08306705129911789,BRCA,1,background_organ_value
MAOB,esophagus,-0.3620529268886224,ESCA,1,background_organ_value
MAOB,kidney,0.18026057927483585,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.06416698246987979,LIHC,1,background_organ_value
MAOB,lung,0.2798556876987769,LUAD;LUSC,2,background_organ_value
MAOB,breast,0.199550042092435,BRCA,1,background_organ_value
MAOB,colon,-0.12729999759703897,COAD,1,background_organ_value
MAOB,kidney,0.43682391515802715,KICH;KIRC,2,background_organ_value
MAOB,lung,0.4097422991974884,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.40859007610640913,PRAD,1,background_organ_value
MAOB,stomach,0.18932650125454373,STAD,1,background_organ_value
MAOB,breast,0.5040350438497003,BRCA,1,background_organ_value
MAOB,colon,0.8703709771355187,COAD,1,background_organ_value
MAOB,lung,1.0770429111487003,LUAD;LUSC,2,background_organ_value
MAOB,liver,0.4207035361814786,LIHC,1,background_organ_value
MAOB,breast,-1.8297941509300135,BRCA,1,background_organ_value
MAOB,kidney,-2.09793567412742,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-2.433917010634517,LIHC,1,background_organ_value
MAOB,lung,-1.2579621921175277,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-0.39027981784603094,STAD,1,background_organ_value
MAOB,colon,-0.6122573619378596,COAD,1,background_organ_value
MAOB,kidney,-0.2385087052140215,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.08245739309953559,LIHC,1,background_organ_value
MAOB,lung,0.7893104140800047,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.20580288566279112,PRAD,1,background_organ_value
MAOB,stomach,0.6038235747741293,STAD,1,background_organ_value
MAOB,breast,0.31788945888919395,BRCA,1,background_organ_value
MAOB,colon,0.48214025340360106,COAD,1,background_organ_value
MAOB,liver,-1.1235796756457783,LIHC,1,background_organ_value
MAOB,breast,0.96335663438762,BRCA,1,background_organ_value
MAOB,colon,0.26429604948687435,COAD,1,background_organ_value
MAOB,kidney,-0.01142984279965192,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.3536573039024524,LIHC,1,background_organ_value
MAOB,prostate,0.3907952075518082,PRAD,1,background_organ_value
MAOB,breast,0.5774077159790902,BRCA,1,background_organ_value
MAOB,colon,-0.07804277837011313,COAD,1,background_organ_value
MAOB,kidney,-0.22661157049195976,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,-0.0875236553849165,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.17855291335004245,PRAD,1,background_organ_value
MAOB,kidney,0.2105802047675003,KICH;KIRP,2,background_organ_value
MAOB,lung,0.48158136118696515,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.6282228406235003,PRAD,1,background_organ_value
MAOB,kidney,-1.7466122850824477,KIRC;KIRP,2,background_organ_value
MAOB,breast,0.2292696733181252,BRCA,1,background_organ_value
MAOB,kidney,-1.150289947631995,KIRC;KIRP,2,background_organ_value
MAOB,liver,-0.2584956041306284,LIHC,1,background_organ_value
MAOB,lung,0.02869520811493038,LUSC,1,background_organ_value
MAOB,prostate,-0.2116375027525016,PRAD,1,background_organ_value
MAOB,stomach,-0.3617950415103419,STAD,1,background_organ_value
MAOB,colon,0.03138579356298848,COAD,1,background_organ_value
MAOB,colon,1.3874763074783831,COAD,1,background_organ_value
MAOB,liver,0.5675820638598057,LIHC,1,background_organ_value
MAOB,thyroid,-0.4330840723690343,THCA,1,background_organ_value
MAOB,colon,-0.4298159582792004,COAD,1,background_organ_value
MAOB,esophagus,-1.4230885746033402,ESCA,1,background_organ_value
MAOB,stomach,0.11686915868646151,STAD,1,background_organ_value
MAOB,thyroid,0.02011792488677921,THCA,1,background_organ_value
MAOB,kidney,0.7460630386537855,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.1427009641354499,PRAD,1,background_organ_value
MAOB,stomach,-0.09316328588858648,STAD,1,background_organ_value
MAOB,thyroid,1.463370077147782,THCA,1,background_organ_value
MAOB,liver,-1.570692764219722,LIHC,1,background_organ_value
MAOB,kidney,-0.39971256181697157,KIRC;KIRP,2,background_organ_value
MAOB,prostate,-0.0089681346657536,PRAD,1,background_organ_value
MAOB,stomach,0.00697144581397362,STAD,1,background_organ_value
MAOB,kidney,0.01406549180913788,KIRP,1,background_organ_value
MAOB,liver,0.11666570604552652,LIHC,1,background_organ_value
MAOB,colon,0.03191162585835069,COAD,1,background_organ_value
MAOB,esophagus,-0.02669298879059791,ESCA,1,background_organ_value
MAOB,kidney,-0.2505139280860995,KICH,1,background_organ_value
MAOB,lung,0.31814428280336327,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.2688872784909316,PRAD,1,background_organ_value
MAOB,liver,0.0969672076866159,LIHC,1,background_organ_value
MAOB,breast,-0.33983171258813655,BRCA,1,background_organ_value
MAOB,kidney,-0.7121276432324044,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,0.0865229050290133,PRAD,1,background_organ_value
MAOB,stomach,0.4852524099643175,STAD,1,background_organ_value
MAOB,breast,0.6988245886916212,BRCA,1,background_organ_value
MAOB,lung,0.8101279655264979,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.14747858286241045,PRAD,1,background_organ_value
MAOB,stomach,0.5378853327640548,STAD,1,background_organ_value
MAOB,esophagus,-0.05194319917110522,ESCA,1,background_organ_value
MAOB,colon,0.7463638065325389,COAD,1,background_organ_value
MAOB,kidney,-0.34823139357893645,KIRC;KIRP,2,background_organ_value
MAOB,liver,-0.4338254427176715,LIHC,1,background_organ_value
MAOB,thyroid,1.8246685524542932,THCA,1,background_organ_value
MAOB,liver,-0.152217700653672,LIHC,1,background_organ_value
MAOB,thyroid,1.0207087279691238,THCA,1,background_organ_value
MAOB,colon,0.10337647133756818,COAD,1,background_organ_value
MAOB,lung,0.08337215749352053,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.3598809468566819,STAD,1,background_organ_value
MAOB,esophagus,-0.2867630514736903,ESCA,1,background_organ_value
MAOB,breast,0.5966635137649722,BRCA,1,background_organ_value
MAOB,esophagus,-0.32675143679472823,ESCA,1,background_organ_value
MAOB,kidney,0.01933622561492904,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.7920837595673894,LIHC,1,background_organ_value
MAOB,lung,0.3932837302221323,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.5741247686563592,PRAD,1,background_organ_value
MAOB,colon,0.00121678128581704,COAD,1,background_organ_value
MAOB,esophagus,0.15833278735396442,ESCA,1,background_organ_value
MAOB,kidney,0.4481720504185734,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,-0.18392945978397487,PRAD,1,background_organ_value
MAOB,esophagus,-0.4569081310473596,ESCA,1,background_organ_value
MAOB,breast,0.9802119276322508,BRCA,1,background_organ_value
MAOB,kidney,-0.08165528439070863,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.48114057746133015,LIHC,1,background_organ_value
MAOB,prostate,0.1664869018773691,PRAD,1,background_organ_value
MAOB,liver,0.1215651816510498,LIHC,1,background_organ_value
MAOB,thyroid,-0.29669687349487195,THCA,1,background_organ_value
MAOB,colon,0.8125028121407468,COAD,1,background_organ_value
MAOB,kidney,-0.25940964531436006,KICH;KIRC,2,background_organ_value
MAOB,liver,0.9996592027261648,LIHC,1,background_organ_value
MAOB,lung,0.13285649616942177,LUAD;LUSC,2,background_organ_value
MAOB,colon,-0.3029713189278841,COAD,1,background_organ_value
MAOB,esophagus,0.2741491549472289,ESCA,1,background_organ_value
MAOB,kidney,-0.26052828579810744,KICH,1,background_organ_value
MAOB,lung,1.1328137682644792,LUAD;LUSC,2,background_organ_value
