background_gene_id,background_gene_symbol,n_coverage,covered_cancers,n_loss,loss_fraction,n_gain,gain_fraction,median_logFC,mean_logFC,mean_matching_distance,maximum_matching_distance,target_gene,n_target_cancers,coverage_fraction,eligible_primary_null
ENSG00000130340,SNX9,7,ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,-0.15722454008922276,0.013970322829259332,0.917942639551678,0.9912013011319093,MAOB,12,0.5833333333333334,FALSE
ENSG00000050405,LIMA1,7,KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,2,0.2857142857142857,-0.14487695951405755,0.19652559028795627,0.6538655910939714,1.0696558680055992,MAOB,12,0.5833333333333334,FALSE
ENSG00000184743,ATL3,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,0,0,-0.14145353584421425,-0.1727637209881229,0.7551985163116912,1.0393635424606051,MAOB,12,0.5833333333333334,FALSE
ENSG00000100600,LGMN,7,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,0,0,1,0.14285714285714285,-0.1326129185511415,0.19680767030034121,0.8366115170143621,1.5800831152941313,MAOB,12,0.5833333333333334,FALSE
ENSG00000011638,TMEM159,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,2,0.2857142857142857,-0.08040197958879834,0.15402604830620586,0.7398791069033434,0.8697308731286013,MAOB,12,0.5833333333333334,FALSE
ENSG00000175416,CLTB,7,ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.07100273127444777,-0.09655146517259841,0.6049302603498367,0.7222341662044183,MAOB,12,0.5833333333333334,FALSE
ENSG00000177879,AP3S1,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,0,0,-0.06232448139464697,0.003971849707915245,0.8091118670760392,1.051316688535139,MAOB,12,0.5833333333333334,FALSE
ENSG00000133318,RTN3,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;STAD,0,0,0,0,-0.03629911713396551,-0.005593175074914224,0.7739121909838597,0.9186524327693397,MAOB,12,0.5833333333333334,FALSE
ENSG00000111276,CDKN1B,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,0,0,-0.03373412929229634,-0.056408385419805855,0.8098791307986906,1.0828378973447563,MAOB,12,0.5833333333333334,FALSE
ENSG00000126883,NUP214,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;STAD,0,0,0,0,-0.03264326010190754,-0.012048268043943393,0.9216791457644679,1.0280394148470688,MAOB,12,0.5833333333333334,FALSE
ENSG00000134996,OSTF1,7,BRCA;COAD;KICH;KIRC;KIRP;PRAD;STAD,0,0,0,0,-0.020597074704160872,0.033652635351552176,0.7923881331968367,0.9835163209471771,MAOB,12,0.5833333333333334,FALSE
ENSG00000246705,H2AJ,7,COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC,0,0,2,0.2857142857142857,-0.011387030166290994,0.12099122252671989,0.8554316655664942,1.0079199386946471,MAOB,12,0.5833333333333334,FALSE
ENSG00000147416,ATP6V1B2,7,BRCA;COAD;KICH;KIRC;KIRP;PRAD;STAD,0,0,0,0,-0.0036158051383775765,-0.007226279805508182,0.6306739186334737,0.9009822371211021,MAOB,12,0.5833333333333334,FALSE
ENSG00000100284,TOM1,7,BRCA;KICH;KIRC;KIRP;LIHC;PRAD;STAD,0,0,1,0.14285714285714285,0.007103791929100955,0.16188903646805905,0.9156764809087766,1.268886093375011,MAOB,12,0.5833333333333334,FALSE
ENSG00000163110,PDLIM5,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;STAD,0,0,0,0,0.01875692219638582,0.08068762963940282,0.8719469977413838,0.9978959898788143,MAOB,12,0.5833333333333334,FALSE
ENSG00000179364,PACS2,7,BRCA;COAD;KIRP;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.034228720370880206,0.038214045867677286,0.6785784780687263,1.0142078138565036,MAOB,12,0.5833333333333334,FALSE
ENSG00000091527,CDV3,7,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,0,0,1,0.14285714285714285,0.03990244975672672,0.09943648052211071,0.7965001351938344,1.5043342338325016,MAOB,12,0.5833333333333334,FALSE
ENSG00000095564,BTAF1,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.051272480225593386,0.03776922346550425,0.7544070840333786,1.10228740879256,MAOB,12,0.5833333333333334,FALSE
ENSG00000179195,ZNF664,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.06511724630999124,0.2079534861884083,0.693269944456684,0.8574763851384993,MAOB,12,0.5833333333333334,FALSE
ENSG00000182670,TTC3,7,BRCA;KICH;KIRC;KIRP;LUSC;PRAD;STAD,0,0,0,0,0.06624331089625833,-0.05849208978847311,0.9129528132983544,0.9892734608300706,MAOB,12,0.5833333333333334,FALSE
ENSG00000055130,CUL1,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.07375353148778806,0.09399218140022857,0.48881989328525066,0.8914503560060627,MAOB,12,0.5833333333333334,FALSE
ENSG00000097007,ABL1,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.08093877046866622,0.07735613339072905,0.8447331589240642,0.9596397418613228,MAOB,12,0.5833333333333334,FALSE
ENSG00000196642,RABL6,7,ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.0869176609185127,0.20045974908894296,0.7288238497411258,1.06939931060002,MAOB,12,0.5833333333333334,FALSE
ENSG00000072135,PTPN18,7,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC,0,0,1,0.14285714285714285,0.08906021307201124,0.013160831086170324,0.710450745777784,1.1421202715035117,MAOB,12,0.5833333333333334,FALSE
ENSG00000127948,POR,7,BRCA;KICH;KIRC;KIRP;LIHC;PRAD;STAD,0,0,0,0,0.1138929795711071,-0.0053842476668140805,0.581937900614956,0.9011330782295888,MAOB,12,0.5833333333333334,FALSE
ENSG00000197622,CDC42SE1,7,BRCA;COAD;ESCA;KICH;KIRC;KIRP;PRAD,0,0,1,0.14285714285714285,0.11838290052710299,0.11564513839507458,0.6367676125999934,0.9151238127042538,MAOB,12,0.5833333333333334,FALSE
ENSG00000004779,NDUFAB1,7,ESCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC,0,0,2,0.2857142857142857,0.11950185949056731,0.2630096018238549,0.9721304112626207,1.4776057940339513,MAOB,12,0.5833333333333334,FALSE
ENSG00000186635,ARAP1,7,BRCA;COAD;KICH;KIRC;KIRP;PRAD;STAD,0,0,1,0.14285714285714285,0.12001628162553991,0.36546270645321194,0.6656342990935182,0.861762652767029,MAOB,12,0.5833333333333334,FALSE
ENSG00000022840,RNF10,7,BRCA;KICH;KIRC;KIRP;LIHC;LUSC;PRAD,0,0,0,0,0.12132268531582266,0.02990035333487928,0.8177439580047448,1.57248296669456,MAOB,12,0.5833333333333334,FALSE
ENSG00000205339,IPO7,7,BRCA;ESCA;KICH;KIRC;KIRP;LUSC;PRAD,0,0,0,0,0.13083926033949345,0.1946833200561347,0.8274225023205438,1.0232709734578207,MAOB,12,0.5833333333333334,FALSE
ENSG00000135677,GNS,7,BRCA;ESCA;KICH;KIRC;KIRP;PRAD;STAD,0,0,0,0,0.13098205896507176,0.10163389229688255,0.835460498104645,0.9986687362071758,MAOB,12,0.5833333333333334,FALSE
ENSG00000125107,CNOT1,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.13602413201044838,0.18411406777939704,0.6732154635925298,0.7578207680915819,MAOB,12,0.5833333333333334,FALSE
ENSG00000163785,RYK,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,1,0.14285714285714285,0.14696198637211108,0.1026976641414834,0.7758325643719058,0.9844545638786498,MAOB,12,0.5833333333333334,FALSE
ENSG00000010017,RANBP9,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,0,0,0.14914469541415612,0.11826162584660244,0.604749434676121,0.9957562976198204,MAOB,12,0.5833333333333334,FALSE
ENSG00000103415,HMOX2,7,COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC,0,0,1,0.14285714285714285,0.15803232845628148,0.20758032270956686,0.7951941396788377,1.4744744742461016,MAOB,12,0.5833333333333334,FALSE
ENSG00000129187,DCTD,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.16550457194506518,0.13587624452700733,0.8955721411107622,0.954200889131228,MAOB,12,0.5833333333333334,FALSE
ENSG00000138674,SEC31A,7,BRCA;KICH;KIRC;KIRP;LIHC;LUSC;PRAD,0,0,0,0,0.1697524437483547,0.23548133347389308,0.7573365353176925,1.4520445847176418,MAOB,12,0.5833333333333334,FALSE
ENSG00000140350,ANP32A,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.17693410776889895,0.18677732834276248,0.6494757748609804,0.7582603287583569,MAOB,12,0.5833333333333334,FALSE
ENSG00000147274,RBMX,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.1884570284195144,0.24369239175395702,0.58972882642968,0.7399239072650776,MAOB,12,0.5833333333333334,FALSE
ENSG00000126709,IFI6,7,COAD;KICH;KIRC;KIRP;LIHC;PRAD;STAD,0,0,3,0.42857142857142855,0.18991426849599427,0.585954685602883,0.8027633232071426,1.5364611650276512,MAOB,12,0.5833333333333334,FALSE
ENSG00000177885,GRB2,7,BRCA;ESCA;KICH;KIRC;KIRP;PRAD;STAD,0,0,2,0.2857142857142857,0.19872464112478844,0.2529780203324847,0.7460144005237845,1.1097093643102205,MAOB,12,0.5833333333333334,FALSE
ENSG00000161204,ABCF3,7,COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.2010642193463521,0.23502837836322263,0.7689278520835162,0.8245570962283117,MAOB,12,0.5833333333333334,FALSE
ENSG00000114416,FXR1,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,1,0.14285714285714285,0.20204869349994387,0.35735372547154454,0.86082849463865,1.1279657578620905,MAOB,12,0.5833333333333334,FALSE
ENSG00000104517,UBR5,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,1,0.14285714285714285,0.20706884792333352,0.283007562145549,0.67553384805314165,1.1043909805024457,MAOB,12,0.5833333333333334,FALSE
ENSG00000101310,SEC23B,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.21296227150291805,0.27897365392256385,0.7345151263625356,0.9415992089992572,MAOB,12,0.5833333333333334,FALSE
ENSG00000132963,POMP,7,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,0,0,2,0.2857142857142857,0.2140957055349687,0.24854405861730164,1.032640536114363,1.4614571577091053,MAOB,12,0.5833333333333334,FALSE
ENSG00000001036,FUCA2,7,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC,0,0,1,0.14285714285714285,0.2184788276197055,0.24671723471424623,0.7471542992492274,1.0288631740195608,MAOB,12,0.5833333333333334,FALSE
ENSG00000184584,STING1,7,BRCA;COAD;ESCA;KICH;KIRC;KIRP;STAD,0,0,1,0.14285714285714285,0.22241851097358156,0.2916563668717885,0.844833739903479,0.9946074126341834,MAOB,12,0.5833333333333334,FALSE
ENSG00000151135,TMEM263,7,COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.23443391083791074,0.31966552575552476,0.775856445395559,0.9485631799456046,MAOB,12,0.5833333333333334,FALSE
ENSG00000138095,LRPPRC,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.2484498438209713,0.2705262684326346,0.6816629547012951,0.7577949496056885,MAOB,12,0.5833333333333334,FALSE
ENSG00000159346,ADIPOR1,7,BRCA;COAD;KICH;KIRC;KIRP;LIHC;PRAD,0,0,1,0.14285714285714285,0.26429604948687435,0.25256406277906585,0.6682486113375142,1.192789505595258,MAOB,12,0.5833333333333334,FALSE
ENSG00000140474,ULK3,7,COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.2701954800998078,0.22842486267977535,0.660857758189851,0.9093954391416583,MAOB,12,0.5833333333333334,FALSE
ENSG00000160753,RUSC1,7,COAD;ESCA;KICH;LUAD;LUSC;PRAD;STAD,0,0,3,0.42857142857142855,0.2741491549472289,0.40043783342758915,0.798875514515324,1.0695717649359662,MAOB,12,0.5833333333333334,FALSE
ENSG00000163527,STT3B,7,BRCA;KICH;KIRC;KIRP;LIHC;LUSC;PRAD,0,0,1,0.14285714285714285,0.278343713258218,0.1887280591781126,0.7429834048416945,1.438084670613259,MAOB,12,0.5833333333333334,FALSE
ENSG00000105329,TGFB1,7,COAD;ESCA;KICH;KIRC;KIRP;PRAD;STAD,0,0,2,0.2857142857142857,0.2819343307872795,0.42197537894343407,0.7491710746572966,0.9145352125596194,MAOB,12,0.5833333333333334,FALSE
ENSG00000177156,TALDO1,7,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,0,0,1,0.14285714285714285,0.29481020669360153,0.22538327891150006,0.7871311798039022,1.0046702287660354,MAOB,12,0.5833333333333334,FALSE
ENSG00000143641,GALNT2,7,COAD;ESCA;LIHC;LUAD;LUSC;PRAD;STAD,0,0,2,0.2857142857142857,0.30604592429608485,0.3508319445101201,0.8527472306488044,1.035932988825247,MAOB,12,0.5833333333333334,FALSE
ENSG00000185721,DRG1,7,BRCA;COAD;KICH;KIRC;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.3108278058663196,0.3417073387731464,0.8196530351929634,0.9771334278829447,MAOB,12,0.5833333333333334,FALSE
ENSG00000176101,SSNA1,7,COAD;ESCA;KICH;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.31276663259253384,0.233161531643145,0.7101295813477316,0.9727464444484607,MAOB,12,0.5833333333333334,FALSE
ENSG00000041357,PSMA4,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.3199826072767927,0.3788509666978082,0.8882536447760122,0.9977615198831677,MAOB,12,0.5833333333333334,FALSE
ENSG00000124733,MEA1,7,COAD;ESCA;KICH;KIRC;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.325179707622034,0.2374505716285415,0.8114432353998348,1.1019480634774395,MAOB,12,0.5833333333333334,FALSE
ENSG00000166889,PATL1,7,BRCA;COAD;KICH;KIRC;LUAD;LUSC;STAD,0,0,1,0.14285714285714285,0.3349393881283458,0.46590120632291215,0.8574000862791233,0.9897024939297145,MAOB,12,0.5833333333333334,FALSE
ENSG00000196396,PTPN1,7,BRCA;COAD;KICH;KIRC;KIRP;PRAD;STAD,0,0,2,0.2857142857142857,0.336232090503378,0.47588530003161955,0.8006156684717106,0.9317091193777808,MAOB,12,0.5833333333333334,FALSE
ENSG00000076928,ARHGEF1,7,BRCA;COAD;ESCA;KICH;KIRC;KIRP;PRAD,0,0,3,0.42857142857142855,0.3491669281508385,0.36443514773260166,0.7478476070538718,1.0329020714010118,MAOB,12,0.5833333333333334,FALSE
ENSG00000100029,PES1,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.35220835699935654,0.4481495566135301,0.9129102695254877,1.020526608945062,MAOB,12,0.5833333333333334,FALSE
ENSG00000005194,CIAPIN1,7,COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.3545971252333646,0.3143628122578784,0.6698781320376339,0.892469884090177,MAOB,12,0.5833333333333334,FALSE
ENSG00000164880,INTS1,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.357693660095661,0.4196133045884431,0.8539878430016403,0.9875772545563565,MAOB,12,0.5833333333333334,FALSE
ENSG00000065427,KARS1,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.364848917797179,0.3192102007270237,0.803902708642847,0.8595855269124022,MAOB,12,0.5833333333333334,FALSE
ENSG00000111639,MRPL51,7,ESCA;KICH;KIRC;LIHC;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.3648781504233173,0.4200614565275174,0.963914263347444,1.4226124066897146,MAOB,12,0.5833333333333334,FALSE
ENSG00000115241,PPM1G,7,BRCA;ESCA;KICH;KIRC;KIRP;LUSC;PRAD,0,0,2,0.2857142857142857,0.3786477136212753,0.45056191462625667,0.9096645659388887,1.0878145169141693,MAOB,12,0.5833333333333334,FALSE
ENSG00000167986,DDB1,7,BRCA;KICH;KIRC;KIRP;LIHC;LUSC;PRAD,0,0,1,0.14285714285714285,0.38173325975905575,0.26239621228054744,0.8105113575603403,1.5934958624675086,MAOB,12,0.5833333333333334,FALSE
ENSG00000115091,ACTR3,7,BRCA;ESCA;KICH;KIRC;KIRP;LUSC;PRAD,0,0,2,0.2857142857142857,0.39399472233788013,0.3240918213587803,0.7365551633643882,1.0937764528203355,MAOB,12,0.5833333333333334,FALSE
ENSG00000178035,IMPDH2,7,BRCA;ESCA;KICH;KIRC;KIRP;LUAD;LUSC,0,0,1,0.14285714285714285,0.40977606130164757,0.30738902857859796,0.799209922714375,1.0143121544670062,MAOB,12,0.5833333333333334,FALSE
ENSG00000197451,HNRNPAB,7,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,0,0,1,0.14285714285714285,0.44069074857955887,0.47497839146942666,1.000082763387706,1.5222539573639198,MAOB,12,0.5833333333333334,FALSE
ENSG00000108424,KPNB1,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.42857142857142855,0.4425512950243313,0.4685034741863679,0.7197375013717277,0.7962459214261984,MAOB,12,0.5833333333333334,FALSE
ENSG00000147955,SIGMAR1,7,BRCA;COAD;ESCA;LIHC;LUAD;LUSC;PRAD,0,0,3,0.42857142857142855,0.45180701449436556,0.5665380251277303,0.8030875201210923,0.9673396884080728,MAOB,12,0.5833333333333334,FALSE
ENSG00000171490,RSL1D1,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.46534224725317525,0.4284004904544739,0.7992810242180354,0.9729930580788242,MAOB,12,0.5833333333333334,FALSE
ENSG00000130733,YIPF2,7,COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.46726052107588045,0.4184491470927907,0.6860645483706037,0.9275593915362079,MAOB,12,0.5833333333333334,FALSE
ENSG00000135446,CDK4,7,BRCA;COAD;KICH;KIRC;LUAD;LUSC;PRAD,0,0,3,0.42857142857142855,0.47375405955603134,0.7372641928892651,0.7430675791886777,0.9852255543820206,MAOB,12,0.5833333333333334,FALSE
ENSG00000125505,MBOAT7,7,KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,2,0.2857142857142857,0.4815079556380263,0.37450587631897286,0.8094003567292776,1.0956300428746908,MAOB,12,0.5833333333333334,FALSE
ENSG00000099956,SMARCB1,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.48195781197902643,0.42245751613403826,0.7919695677561207,0.9746538130868968,MAOB,12,0.5833333333333334,FALSE
ENSG00000163931,TKT,7,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,0,0,3,0.42857142857142855,0.48316994876530595,0.6331134014556058,0.719409390000319,1.6374813214151227,MAOB,12,0.5833333333333334,FALSE
ENSG00000169221,TBC1D10B,7,BRCA;COAD;KICH;LUAD;LUSC;PRAD;STAD,0,0,2,0.2857142857142857,0.507722305280635,0.4171275929322908,0.7012223568229933,0.974553068813806,MAOB,12,0.5833333333333334,FALSE
ENSG00000134910,STT3A,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.5088343347953634,0.5000396755429365,0.7213005680445558,0.9112439377439406,MAOB,12,0.5833333333333334,FALSE
ENSG00000116698,SMG7,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2857142857142857,0.5217014263750134,0.4798330721529413,0.8877739394523904,1.0118701384204816,MAOB,12,0.5833333333333334,FALSE
ENSG00000198918,RPL39,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.14285714285714285,0.5293061140548136,0.482010913855085,0.8094062010888261,0.9858012332135555,MAOB,12,0.5833333333333334,FALSE
ENSG00000088205,DDX18,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,3,0.42857142857142855,0.5671011092605801,0.4219075581345229,0.725883419402329,1.0310992260767706,MAOB,12,0.5833333333333334,FALSE
ENSG00000132341,RAN,7,BRCA;ESCA;KICH;KIRC;KIRP;LUSC;PRAD,0,0,3,0.42857142857142855,0.5680340844244536,0.5268040132907129,0.7252498492889784,1.1416703965499542,MAOB,12,0.5833333333333334,FALSE
ENSG00000110917,MLEC,7,BRCA;KICH;KIRC;KIRP;LIHC;LUAD;LUSC,0,0,3,0.42857142857142855,0.5681265016111349,0.5959287855850092,0.7912364530219765,1.05666027842322,MAOB,12,0.5833333333333334,FALSE
ENSG00000106348,IMPDH1,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;THCA,0,0,3,0.42857142857142855,0.5725355783643279,0.5827468757849192,0.8525421583628058,1.9329306812582505,MAOB,12,0.5833333333333334,FALSE
ENSG00000105220,GPI,7,BRCA;ESCA;KIRC;KIRP;LIHC;LUSC;PRAD,0,0,4,0.5714285714285714,0.5920141167299353,0.6819971540845868,0.9286551519560629,1.1502086885997633,MAOB,12,0.5833333333333334,FALSE
ENSG00000146731,CCT6A,7,BRCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.5714285714285714,0.6223597770210157,0.6659416204150416,0.8103176844152488,0.8807688374699411,MAOB,12,0.5833333333333334,FALSE
ENSG00000158042,MRPL17,7,COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.5714285714285714,0.6276697425177875,0.6458997901399871,0.8189064782060747,1.0139610445175402,MAOB,12,0.5833333333333334,FALSE
ENSG00000145050,MANF,7,COAD;KICH;KIRC;LIHC;LUAD;LUSC;PRAD,0,0,5,0.7142857142857143,0.6742889420776508,0.7487705848974047,0.8502453901008612,1.3913757470500379,MAOB,12,0.5833333333333334,FALSE
ENSG00000163950,SLBP,7,COAD;KICH;KIRC;LUAD;LUSC;PRAD;STAD,0,0,4,0.5714285714285714,0.6748365949298925,0.5356890524797875,0.7760228774757132,1.0574608238187944,MAOB,12,0.5833333333333334,FALSE
ENSG00000106028,SSBP1,7,BRCA;COAD;ESCA;KICH;KIRC;LUAD;LUSC,0,0,5,0.7142857142857143,0.7144886420238228,0.6550630796104212,0.831453871125101,0.9919348190165977,MAOB,12,0.5833333333333334,FALSE
ENSG00000123131,PRDX4,7,BRCA;COAD;ESCA;LIHC;LUAD;LUSC;PRAD,0,0,5,0.7142857142857143,0.7331475294877463,0.7247304526020028,0.5758077122848909,1.0568632590050007,MAOB,12,0.5833333333333334,FALSE
ENSG00000182004,SNRPE,7,BRCA;COAD;KICH;KIRC;LUAD;LUSC;PRAD,0,0,4,0.5714285714285714,0.8096352947879065,0.6872950360509175,0.6945048444524972,0.9343512740692057,MAOB,12,0.5833333333333334,FALSE
ENSG00000155660,PDIA4,7,BRCA;KICH;KIRC;KIRP;LIHC;LUSC;PRAD,0,0,5,0.7142857142857143,0.8577047205861131,0.7732876077394666,0.5579399609432752,0.8396478878634924,MAOB,12,0.5833333333333334,FALSE
ENSG00000112118,MCM3,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,6,0.8571428571428571,0.875096836350416,0.795623943809565,0.7692410591201319,1.0911499334521968,MAOB,12,0.5833333333333334,FALSE
ENSG00000064932,SBNO2,7,BRCA;COAD;KICH;KIRC;KIRP;PRAD;STAD,0,0,5,0.7142857142857143,0.8830289125497791,0.7680671677455841,0.7583629703521539,0.9437088439494856,MAOB,12,0.5833333333333334,FALSE
ENSG00000106397,PLOD3,7,BRCA;ESCA;KICH;KIRC;KIRP;LIHC;PRAD,0,0,5,0.7142857142857143,1.0434781303531129,1.0294297726201003,0.7996820515225221,1.5468552347229068,MAOB,12,0.5833333333333334,FALSE
ENSG00000123989,CHPF,7,COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC,0,0,5,0.7142857142857143,1.0791392329481957,0.8485412557181861,0.6005262141878327,0.9043243785578863,MAOB,12,0.5833333333333334,FALSE
ENSG00000166508,MCM7,7,BRCA;COAD;ESCA;LUAD;LUSC;PRAD;STAD,0,0,5,0.7142857142857143,1.2301798444168957,1.1837311868790028,0.6473064903482153,1.0434231179806888,MAOB,12,0.5833333333333334,FALSE
ENSG00000182199,SHMT2,7,COAD;KICH;KIRC;KIRP;LIHC;LUAD;LUSC,0,0,6,0.8571428571428571,1.3299905721181493,1.2206454800683386,0.7878154576687437,0.9082768686359414,MAOB,12,0.5833333333333334,FALSE
ENSG00000136295,TTYH3,7,KICH;KIRC;KIRP;LUAD;LUSC;PRAD;STAD,0,0,6,0.8571428571428571,1.4584538504380242,1.261268328946624,0.752705815471078,0.8470655468418927,MAOB,12,0.5833333333333334,FALSE
ENSG00000172201,ID4,6,BRCA;ESCA;LUAD;LUSC;PRAD;STAD,6,1,0,0,-2.2730900245822765,-2.2221249150792923,0.6688981892940206,0.9290058057359932,MAOB,12,0.5,FALSE
ENSG00000170271,FAXDC2,6,BRCA;LIHC;LUAD;LUSC;PRAD;STAD,6,1,0,0,-1.8037819984555696,-1.9754564868754787,0.8690210165902781,1.2136948936539027,MAOB,12,0.5,FALSE
ENSG00000165795,NDRG2,6,BRCA;KIRC;KIRP;LIHC;PRAD;STAD,6,1,0,0,-1.6276636167683165,-1.7159893968599829,0.909018315560186,0.9468372607444095,MAOB,12,0.5,FALSE
ENSG00000069702,TGFBR3,6,COAD;KICH;KIRC;KIRP;PRAD;STAD,6,1,0,0,-1.528631622996401,-1.583800674726307,0.8228675378677477,0.8985387088932001,MAOB,12,0.5,FALSE
ENSG00000147027,TMEM47,6,BRCA;COAD;LUAD;LUSC;PRAD;STAD,6,1,0,0,-1.3445755511401327,-1.377816426455434,0.8086406096208543,0.858992577973498,MAOB,12,0.5,FALSE
ENSG00000073712,FERMT2,6,KICH;KIRC;KIRP;LIHC;PRAD;STAD,6,1,0,0,-1.044005952620041,-1.059547282147928,0.7554118136608544,1.2596252649622315,MAOB,12,0.5,FALSE
ENSG00000162772,ATF3,6,COAD;KICH;KIRC;KIRP;LIHC;PRAD,5,0.8333333333333334,0,0,-1.3803226582598092,-1.2792287560130038,0.821357320693245,1.4073738951337325,MAOB,12,0.5,FALSE
ENSG00000168077,SCARA3,6,COAD;ESCA;LUAD;LUSC;PRAD;STAD,5,0.8333333333333334,0,0,-1.3714290231958677,-1.185213684173823,0.5797560207224416,0.7181863643496207,MAOB,12,0.5,FALSE
ENSG00000127990,SGCE,6,BRCA;COAD;ESCA;LUAD;LUSC;STAD,5,0.8333333333333334,0,0,-1.1783211915842653,-1.1038213167654787,0.8007213490773559,0.9886664180806592,MAOB,12,0.5,FALSE
ENSG00000140450,ARRDC4,6,ESCA;KICH;KIRC;KIRP;LUAD;LUSC,5,0.8333333333333334,0,0,-1.1448392850648883,-1.0856740082744436,0.926940827013178,1.0815440964130478,MAOB,12,0.5,FALSE
